TimeStamp,Value
Thu Apr 09 08:36:58 CDT 2015,10438.08
Thu Apr 09 08:36:59 CDT 2015,10438.08
Thu Apr 09 08:37:00 CDT 2015,10438.08
Thu Apr 09 08:37:01 CDT 2015,12071.519999999999
Thu Apr 09 08:37:02 CDT 2015,12071.519999999999
Thu Apr 09 08:37:03 CDT 2015,13731.519999999999
Thu Apr 09 08:37:04 CDT 2015,15325.119999999999
Thu Apr 09 08:37:05 CDT 2015,15325.119999999999
Thu Apr 09 08:37:06 CDT 2015,17489.76
Thu Apr 09 08:37:07 CDT 2015,17489.76
Thu Apr 09 08:37:08 CDT 2015,15829.759999999998
Thu Apr 09 08:37:09 CDT 2015,15829.759999999998
Thu Apr 09 08:37:10 CDT 2015,15829.759999999998
Thu Apr 09 08:37:11 CDT 2015,15829.759999999998
Thu Apr 09 08:37:12 CDT 2015,14103.359999999999
Thu Apr 09 08:37:13 CDT 2015,14103.359999999999
Thu Apr 09 08:37:14 CDT 2015,14103.359999999999
Thu Apr 09 08:37:15 CDT 2015,14820.48
Thu Apr 09 08:37:16 CDT 2015,14820.48
Thu Apr 09 08:37:17 CDT 2015,13240.16
Thu Apr 09 08:37:18 CDT 2015,13240.16
Thu Apr 09 08:37:19 CDT 2015,12549.599999999999
Thu Apr 09 08:37:20 CDT 2015,12549.599999999999
Thu Apr 09 08:37:21 CDT 2015,12549.599999999999
Thu Apr 09 08:37:22 CDT 2015,11102.08
Thu Apr 09 08:37:23 CDT 2015,11102.08
