TimeStamp,Athelete,activity,breathingrate,breathingratestatus,cadence,expiration,heartrate,heartratestatus,inspiration,minuteventilation,rrinterval,tidalvolume,
Thu Apr 09 08:37:59 CDT 2015,1006,0.0703125,30,0,0,24494,173,48,24538,11752.8,null,358.56,
Thu Apr 09 08:38:00 CDT 2015,1006,0.07421875,30,0,0,null,70,48,24539,12337.119999999999,null,571.04,
Thu Apr 09 08:38:01 CDT 2015,1006,0.0703125,30,0,0,null,70,48,null,12337.119999999999,null,571.04,
Thu Apr 09 08:38:02 CDT 2015,1006,0.01953125,29,0,0,24485,70,48,null,12337.119999999999,null,571.04,
Thu Apr 09 08:38:03 CDT 2015,1006,0.02734375,29,0,0,null,70,32,24536,12390.24,null,703.8399999999999,
Thu Apr 09 08:38:04 CDT 2015,1006,0.16015625,27,0,0,null,70,48,null,12390.24,null,703.8399999999999,
Thu Apr 09 08:38:05 CDT 2015,1006,0.33984375,26,0,0,24413,70,56,null,12390.24,null,703.8399999999999,
Thu Apr 09 08:38:06 CDT 2015,1006,0.27734375,26,0,0,null,70,48,null,15537.599999999999,null,1620.1599999999999,
Thu Apr 09 08:38:07 CDT 2015,1006,0.33203125,25,0,0,null,70,48,null,15537.599999999999,null,1620.1599999999999,
Thu Apr 09 08:38:08 CDT 2015,1006,0.3515625,25,0,0,24467,70,48,24512,15537.599999999999,null,1620.1599999999999,
Thu Apr 09 08:38:09 CDT 2015,1006,0.4140625,24,0,72,null,70,48,null,15112.64,null,597.6,
Thu Apr 09 08:38:10 CDT 2015,1006,0.3515625,24,0,115,null,70,48,24513,15112.64,null,597.6,
Thu Apr 09 08:38:11 CDT 2015,1006,0.38671875,24,0,128,24485,70,48,null,15112.64,null,597.6,
Thu Apr 09 08:38:12 CDT 2015,1006,0.31640625,23,0,126,null,70,48,24511,14674.4,null,358.56,
Thu Apr 09 08:38:13 CDT 2015,1006,0.3125,23,0,120,24485,70,48,null,14674.4,null,358.56,
Thu Apr 09 08:38:14 CDT 2015,1006,0.2109375,23,0,114,null,70,48,null,14674.4,null,358.56,
Thu Apr 09 08:38:15 CDT 2015,1006,0.08203125,23,0,108,null,70,48,24503,14554.88,null,345.28,
Thu Apr 09 08:38:16 CDT 2015,1006,0.18359375,23,0,87,null,70,48,null,14554.88,null,345.28,
Thu Apr 09 08:38:17 CDT 2015,1006,0.02734375,22,0,41,24298,70,32,null,14554.88,null,345.28,
Thu Apr 09 08:38:18 CDT 2015,1006,0.0390625,22,0,0,null,70,32,null,21048.8,null,2709.12,
Thu Apr 09 08:38:19 CDT 2015,1006,0.19140625,22,0,0,null,70,48,null,21048.8,null,2709.12,
Thu Apr 09 08:38:20 CDT 2015,1006,0.03125,21,0,0,null,70,48,null,21048.8,null,2709.12,
Thu Apr 09 08:38:21 CDT 2015,1006,0.03515625,21,0,40,null,70,48,24512,21048.8,null,2709.12,
Thu Apr 09 08:38:22 CDT 2015,1006,0.02734375,21,0,0,24484,70,48,null,21048.8,null,2709.12,
Thu Apr 09 08:38:23 CDT 2015,1006,0.046875,21,0,0,null,70,48,null,17542.879999999997,null,358.56,
Thu Apr 09 08:38:24 CDT 2015,1006,0.0859375,19,0,0,null,70,48,24518,17542.879999999997,null,358.56,
Thu Apr 09 08:38:25 CDT 2015,1006,0.109375,18,0,0,24482,70,48,null,17542.879999999997,null,358.56,
Thu Apr 09 08:38:26 CDT 2015,1006,0.0625,18,0,0,null,70,48,24533,16918.719999999998,null,464.79999999999995,
Thu Apr 09 08:38:27 CDT 2015,1006,0.03515625,18,0,0,24484,70,48,null,16918.719999999998,null,464.79999999999995,
Thu Apr 09 08:38:28 CDT 2015,1006,0.02734375,18,0,0,null,70,32,null,14886.88,null,637.4399999999999,
Thu Apr 09 08:38:29 CDT 2015,1006,0.02734375,19,0,0,null,70,32,24525,14886.88,null,637.4399999999999,
Thu Apr 09 08:38:30 CDT 2015,1006,0.0859375,19,0,0,24480,70,32,null,14886.88,null,637.4399999999999,
Thu Apr 09 08:38:31 CDT 2015,1006,0.0390625,19,0,0,null,70,48,24511,15311.84,null,584.3199999999999,
Thu Apr 09 08:38:32 CDT 2015,1006,0.02734375,19,0,0,24478,70,32,null,15311.84,null,584.3199999999999,
Thu Apr 09 08:38:33 CDT 2015,1006,0.08203125,20,0,0,null,70,48,24528,16042.24,null,424.96,
Thu Apr 09 08:38:34 CDT 2015,1006,0.046875,20,0,0,24490,70,32,null,16042.24,null,424.96,
Thu Apr 09 08:38:35 CDT 2015,1006,0.02734375,20,0,0,null,70,48,null,16719.52,null,491.35999999999996,
Thu Apr 09 08:38:36 CDT 2015,1006,0.01953125,20,0,0,null,70,32,24527,16719.52,null,491.35999999999996,
Thu Apr 09 08:38:37 CDT 2015,1006,0.01953125,21,0,0,24489,70,32,null,16719.52,null,491.35999999999996,
Thu Apr 09 08:38:38 CDT 2015,1006,0.01953125,21,0,0,null,70,32,null,10212.32,null,491.35999999999996,
Thu Apr 09 08:38:39 CDT 2015,1006,0.02734375,21,0,0,null,70,32,24518,10212.32,null,491.35999999999996,
Thu Apr 09 08:38:40 CDT 2015,1006,0.01953125,20,0,0,24482,70,32,null,10212.32,null,491.35999999999996,
Thu Apr 09 08:38:41 CDT 2015,1006,0.015625,21,0,0,null,70,32,24519,11885.599999999999,null,464.79999999999995,
Thu Apr 09 08:38:42 CDT 2015,1006,0.02734375,22,0,0,24480,70,32,null,11885.599999999999,null,464.79999999999995,
Thu Apr 09 08:38:43 CDT 2015,1006,0.04296875,23,0,0,null,70,32,null,11885.599999999999,null,464.79999999999995,
Thu Apr 09 08:38:44 CDT 2015,1006,0.0234375,23,0,0,null,70,32,24514,12191.039999999999,null,504.64,
Thu Apr 09 08:38:45 CDT 2015,1006,0.0234375,24,0,0,24483,70,32,null,12191.039999999999,null,504.64,
Thu Apr 09 08:38:46 CDT 2015,1006,0.01953125,24,0,0,null,70,32,null,11274.72,null,398.4,
Thu Apr 09 08:38:47 CDT 2015,1006,0.015625,24,0,0,null,70,32,24519,11274.72,null,398.4,
Thu Apr 09 08:38:48 CDT 2015,1006,0.015625,23,0,0,24470,70,32,null,11274.72,null,398.4,
Thu Apr 09 08:38:49 CDT 2015,1006,0.01953125,23,0,0,null,70,32,null,11195.039999999999,null,637.4399999999999,
Thu Apr 09 08:38:50 CDT 2015,1006,0.11328125,23,0,0,null,70,48,24546,11195.039999999999,null,637.4399999999999,
Thu Apr 09 08:38:51 CDT 2015,1006,0.2578125,23,0,0,24477,70,48,null,11195.039999999999,null,637.4399999999999,
Thu Apr 09 08:38:52 CDT 2015,1006,0.2421875,22,0,0,null,70,48,24527,12084.8,null,903.04,
Thu Apr 09 08:38:53 CDT 2015,1006,0.125,22,0,0,24494,70,48,null,12084.8,null,903.04,
Thu Apr 09 08:38:54 CDT 2015,1006,0.03515625,22,0,0,null,70,48,null,12084.8,null,903.04,
Thu Apr 09 08:38:55 CDT 2015,1006,0.265625,21,0,0,null,167,48,null,11912.16,null,424.96,
Thu Apr 09 08:38:56 CDT 2015,1006,0.28515625,22,0,0,null,167,16,null,11912.16,null,424.96,
Thu Apr 09 08:38:57 CDT 2015,1006,0.1484375,22,0,0,null,167,16,24539,11912.16,null,424.96,
Thu Apr 09 08:38:58 CDT 2015,1006,0.0234375,22,0,0,24501,167,0,null,11912.16,null,424.96,
Thu Apr 09 08:38:59 CDT 2015,1006,0.01953125,22,0,0,null,70,32,null,11912.16,null,424.96,
Thu Apr 09 08:39:00 CDT 2015,1006,0.01953125,21,0,0,null,70,32,null,10624.0,null,504.64,
Thu Apr 09 08:39:01 CDT 2015,1006,0.015625,20,0,0,null,70,32,null,10624.0,null,504.64,
Thu Apr 09 08:39:02 CDT 2015,1006,0.015625,19,0,0,null,70,32,24538,10624.0,null,504.64,
Thu Apr 09 08:39:03 CDT 2015,1006,0.015625,19,0,0,24492,70,32,null,10624.0,null,504.64,
Thu Apr 09 08:39:04 CDT 2015,1006,0.015625,19,0,0,null,70,32,null,10384.96,null,610.88,
Thu Apr 09 08:39:05 CDT 2015,1006,0.01953125,19,0,0,null,70,32,24546,10384.96,null,610.88,
Thu Apr 09 08:39:06 CDT 2015,1006,0.015625,18,0,0,24492,70,32,null,10384.96,null,610.88,
Thu Apr 09 08:39:07 CDT 2015,1006,0.02734375,18,0,0,null,70,32,24532,10584.16,null,703.8399999999999,
Thu Apr 09 08:39:08 CDT 2015,1006,0.02734375,18,0,0,24495,70,32,null,10584.16,null,703.8399999999999,
Thu Apr 09 08:39:09 CDT 2015,1006,0.015625,18,0,0,null,70,48,null,10584.16,null,703.8399999999999,
Thu Apr 09 08:39:10 CDT 2015,1006,0.0,17,0,0,null,70,32,null,10889.6,null,478.08,
Thu Apr 09 08:39:11 CDT 2015,1006,0.015625,18,0,0,null,70,32,24548,10889.6,null,478.08,
Thu Apr 09 08:39:12 CDT 2015,1006,0.015625,18,0,0,null,70,32,null,10889.6,null,478.08,
Thu Apr 09 08:39:13 CDT 2015,1006,0.015625,18,0,0,null,70,32,null,10889.6,null,478.08,
Thu Apr 09 08:39:14 CDT 2015,1006,0.0,18,0,0,24507,70,32,null,10889.6,null,478.08,
Thu Apr 09 08:39:15 CDT 2015,1006,0.0234375,18,0,0,null,70,32,null,10889.6,null,478.08,
Thu Apr 09 08:39:16 CDT 2015,1006,0.02734375,17,0,0,null,70,32,24531,9415.52,null,531.1999999999999,
Thu Apr 09 08:39:17 CDT 2015,1006,0.015625,17,0,0,24508,70,32,null,9415.52,null,531.1999999999999,
Thu Apr 09 08:39:18 CDT 2015,1006,0.0234375,16,0,0,null,70,32,null,8140.639999999999,null,292.15999999999997,
Thu Apr 09 08:39:19 CDT 2015,1006,0.0234375,16,0,0,null,70,32,24544,8140.639999999999,null,292.15999999999997,
Thu Apr 09 08:39:20 CDT 2015,1006,0.015625,16,0,0,null,70,32,null,8140.639999999999,null,292.15999999999997,
Thu Apr 09 08:39:21 CDT 2015,1006,0.03125,16,0,0,null,70,32,null,8140.639999999999,null,292.15999999999997,
Thu Apr 09 08:39:22 CDT 2015,1006,0.04296875,16,0,0,24498,70,48,null,8140.639999999999,null,292.15999999999997,
Thu Apr 09 08:39:23 CDT 2015,1006,0.06640625,16,0,0,24488,70,32,24539,7835.2,null,597.6,
Thu Apr 09 08:39:24 CDT 2015,1006,0.16796875,15,0,0,null,70,48,null,7835.2,null,597.6,
Thu Apr 09 08:39:25 CDT 2015,1006,0.07421875,15,0,0,null,70,48,24537,9468.64,null,664.0,
Thu Apr 09 08:39:26 CDT 2015,1006,0.125,16,0,0,24485,70,48,null,9468.64,null,664.0,
Thu Apr 09 08:39:27 CDT 2015,1006,0.0546875,17,0,0,null,70,32,24525,10398.24,null,677.28,
Thu Apr 09 08:39:28 CDT 2015,1006,0.09765625,18,0,0,24493,70,48,null,10398.24,null,677.28,
Thu Apr 09 08:39:29 CDT 2015,1006,0.10546875,18,0,0,null,70,48,null,10398.24,null,677.28,
Thu Apr 09 08:39:30 CDT 2015,1006,0.01953125,18,0,0,null,70,48,24514,10398.24,null,677.28,
Thu Apr 09 08:39:31 CDT 2015,1006,0.01953125,18,0,0,24488,70,32,null,9335.84,null,411.68,
Thu Apr 09 08:39:32 CDT 2015,1006,0.0234375,18,0,0,null,70,32,null,9216.32,null,332.0,
Thu Apr 09 08:39:33 CDT 2015,1006,0.01953125,18,0,0,null,70,32,null,9216.32,null,332.0,
Thu Apr 09 08:39:34 CDT 2015,1006,0.02734375,18,0,0,null,70,32,null,9216.32,null,332.0,
Thu Apr 09 08:39:35 CDT 2015,1006,0.02734375,18,0,0,null,70,48,null,9216.32,null,332.0,
Thu Apr 09 08:39:36 CDT 2015,1006,0.03515625,18,0,0,null,70,32,null,9216.32,null,332.0,
Thu Apr 09 08:39:37 CDT 2015,1006,0.03125,18,0,0,null,70,32,null,9216.32,null,332.0,
Thu Apr 09 08:39:38 CDT 2015,1006,0.0234375,18,0,0,24506,70,32,24539,9216.32,null,332.0,
Thu Apr 09 08:39:39 CDT 2015,1006,0.0234375,18,0,0,null,70,32,null,9216.32,null,332.0,
Thu Apr 09 08:39:40 CDT 2015,1006,0.015625,18,0,0,null,70,32,null,8286.72,null,424.96,
Thu Apr 09 08:39:41 CDT 2015,1006,0.01953125,18,0,0,null,70,32,24540,8286.72,null,424.96,
Thu Apr 09 08:39:42 CDT 2015,1006,0.01953125,17,0,0,null,70,32,null,8286.72,null,424.96,
Thu Apr 09 08:39:43 CDT 2015,1006,0.01953125,17,0,0,24492,70,32,null,8286.72,null,424.96,
Thu Apr 09 08:39:44 CDT 2015,1006,0.015625,17,0,0,null,70,32,null,8565.6,null,624.16,
Thu Apr 09 08:39:45 CDT 2015,1006,0.03125,16,0,0,null,70,32,24541,8565.6,null,624.16,
Thu Apr 09 08:39:46 CDT 2015,1006,0.03125,16,0,0,24436,70,48,null,8565.6,null,624.16,
Thu Apr 09 08:39:47 CDT 2015,1006,0.01953125,16,0,0,null,70,32,null,11234.88,null,1381.12,
Thu Apr 09 08:39:48 CDT 2015,1006,0.03125,17,0,0,null,70,32,24536,11234.88,null,1381.12,
Thu Apr 09 08:39:49 CDT 2015,1006,0.0625,17,0,0,null,70,48,null,11234.88,null,1381.12,
Thu Apr 09 08:39:50 CDT 2015,1006,0.015625,17,0,0,24503,70,32,null,11234.88,null,1381.12,
Thu Apr 09 08:39:51 CDT 2015,1006,0.03125,17,0,0,null,70,32,null,11234.88,null,1381.12,
Thu Apr 09 08:39:52 CDT 2015,1006,0.015625,17,0,0,null,70,32,null,11234.88,null,1381.12,
Thu Apr 09 08:39:53 CDT 2015,1006,0.0,17,0,0,null,70,32,null,9056.96,null,424.96,
Thu Apr 09 08:39:54 CDT 2015,1006,0.015625,16,0,0,24487,70,32,24529,9056.96,null,424.96,
Thu Apr 09 08:39:55 CDT 2015,1006,0.06640625,15,0,0,null,70,48,null,9056.96,null,424.96,
Thu Apr 09 08:39:56 CDT 2015,1006,0.01953125,15,0,0,null,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:39:57 CDT 2015,1006,0.0234375,14,0,0,null,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:39:58 CDT 2015,1006,0.03125,14,0,0,null,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:39:59 CDT 2015,1006,0.015625,14,0,0,null,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:40:00 CDT 2015,1006,0.015625,15,0,0,null,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:40:01 CDT 2015,1006,0.015625,15,0,0,null,70,32,24534,8592.16,null,544.48,
Thu Apr 09 08:40:02 CDT 2015,1006,0.0234375,15,0,0,24484,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:40:03 CDT 2015,1006,0.02734375,14,0,0,null,70,32,null,8592.16,null,544.48,
Thu Apr 09 08:40:04 CDT 2015,1006,0.0859375,14,0,0,null,70,48,24548,7968.0,null,650.7199999999999,
Thu Apr 09 08:40:05 CDT 2015,1006,0.1015625,13,0,0,null,70,32,null,7968.0,null,650.7199999999999,
Thu Apr 09 08:40:06 CDT 2015,1006,0.08984375,13,0,0,24355,70,32,null,7968.0,null,650.7199999999999,
Thu Apr 09 08:40:07 CDT 2015,1006,0.1953125,12,0,0,null,70,32,null,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:08 CDT 2015,1006,0.0703125,12,0,0,null,70,48,null,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:09 CDT 2015,1006,0.13671875,12,0,0,null,70,32,null,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:10 CDT 2015,1006,0.33203125,12,0,0,null,70,48,null,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:11 CDT 2015,1006,0.39453125,12,0,0,null,155,48,24523,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:12 CDT 2015,1006,0.42578125,12,0,0,24488,175,48,null,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:13 CDT 2015,1006,0.33203125,12,0,0,null,175,56,null,11367.68,null,2549.7599999999998,
Thu Apr 09 08:40:14 CDT 2015,1006,0.390625,12,0,85,null,175,48,24518,11766.08,null,451.52,
Thu Apr 09 08:40:15 CDT 2015,1006,0.38671875,12,0,142,null,175,48,null,11766.08,null,451.52,
Thu Apr 09 08:40:16 CDT 2015,1006,0.31640625,12,0,157,null,175,48,null,11766.08,null,451.52,
Thu Apr 09 08:40:17 CDT 2015,1006,0.234375,12,0,144,null,175,48,null,11766.08,null,451.52,
Thu Apr 09 08:40:18 CDT 2015,1006,0.3671875,12,0,126,24322,175,48,null,11766.08,null,451.52,
Thu Apr 09 08:40:19 CDT 2015,1006,0.125,12,0,111,null,175,32,null,14847.039999999999,null,2589.6,
Thu Apr 09 08:40:20 CDT 2015,1006,0.01953125,12,0,86,null,175,32,24380,14847.039999999999,null,2589.6,
Thu Apr 09 08:40:21 CDT 2015,1006,0.015625,12,0,40,24336,175,32,null,14847.039999999999,null,2589.6,
Thu Apr 09 08:40:22 CDT 2015,1006,0.0,12,0,0,null,175,32,null,14847.039999999999,null,2589.6,
Thu Apr 09 08:40:23 CDT 2015,1006,0.015625,12,0,0,null,175,32,24374,13147.199999999999,null,584.3199999999999,
Thu Apr 09 08:40:24 CDT 2015,1006,0.015625,12,0,0,null,157,32,null,13147.199999999999,null,584.3199999999999,
Thu Apr 09 08:40:25 CDT 2015,1006,0.0,12,0,0,24313,175,32,null,13147.199999999999,null,584.3199999999999,
Thu Apr 09 08:40:26 CDT 2015,1006,0.015625,12,0,0,null,70,32,null,14740.8,null,796.8,
Thu Apr 09 08:40:27 CDT 2015,1006,0.015625,12,0,0,null,70,32,24371,14740.8,null,796.8,
Thu Apr 09 08:40:28 CDT 2015,1006,0.015625,12,0,0,24324,70,32,null,14740.8,null,796.8,
Thu Apr 09 08:40:29 CDT 2015,1006,0.0,13,0,0,null,70,32,null,14740.8,null,796.8,
Thu Apr 09 08:40:30 CDT 2015,1006,0.0,13,0,0,null,70,32,null,14740.8,null,796.8,
Thu Apr 09 08:40:31 CDT 2015,1006,0.015625,12,0,0,null,70,32,24372,14276.0,null,610.88,
Thu Apr 09 08:40:32 CDT 2015,1006,0.0,12,0,0,24319,70,32,null,14276.0,null,610.88,
Thu Apr 09 08:40:33 CDT 2015,1006,0.0,12,0,0,null,70,32,null,14276.0,null,610.88,
Thu Apr 09 08:40:34 CDT 2015,1006,0.0,12,0,0,null,70,32,null,14276.0,null,610.88,
Thu Apr 09 08:40:35 CDT 2015,1006,0.015625,12,0,0,null,70,32,null,16082.08,null,690.56,
Thu Apr 09 08:40:36 CDT 2015,1006,0.0,13,0,0,null,70,34,null,16082.08,null,690.56,
Thu Apr 09 08:40:37 CDT 2015,1006,0.015625,13,0,0,null,70,34,24374,16082.08,null,690.56,
Thu Apr 09 08:40:38 CDT 2015,1006,0.015625,14,0,0,24337,70,34,null,16082.08,null,690.56,
Thu Apr 09 08:40:39 CDT 2015,1006,0.015625,14,0,0,null,70,34,null,16082.08,null,690.56,
Thu Apr 09 08:40:40 CDT 2015,1006,0.0,14,0,0,null,70,34,null,16082.08,null,690.56,
Thu Apr 09 08:40:41 CDT 2015,1006,0.0,13,0,0,null,70,34,null,10995.84,null,478.08,
Thu Apr 09 08:40:42 CDT 2015,1006,0.015625,13,0,0,null,70,34,24377,10995.84,null,478.08,
Thu Apr 09 08:40:43 CDT 2015,1006,0.015625,12,0,0,24318,70,34,null,10995.84,null,478.08,
Thu Apr 09 08:40:44 CDT 2015,1006,0.0,12,0,0,null,70,34,null,12908.16,null,770.24,
Thu Apr 09 08:40:45 CDT 2015,1006,0.015625,13,0,0,null,70,34,24364,12908.16,null,770.24,
Thu Apr 09 08:40:46 CDT 2015,1006,0.015625,14,0,0,24314,70,34,null,12908.16,null,770.24,
Thu Apr 09 08:40:47 CDT 2015,1006,0.0,14,0,0,null,70,34,null,12908.16,null,770.24,
Thu Apr 09 08:40:48 CDT 2015,1006,0.015625,14,0,0,null,70,34,null,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:49 CDT 2015,1006,0.015625,14,0,0,null,70,34,null,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:50 CDT 2015,1006,0.015625,14,0,0,null,70,34,24357,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:51 CDT 2015,1006,0.015625,15,0,0,null,70,34,null,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:52 CDT 2015,1006,0.015625,15,0,0,24333,70,34,null,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:53 CDT 2015,1006,0.015625,15,0,0,null,70,34,null,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:54 CDT 2015,1006,0.015625,14,0,0,null,70,34,null,9521.76,null,650.7199999999999,
Thu Apr 09 08:40:55 CDT 2015,1006,0.0,14,0,0,null,70,34,null,7968.0,null,305.44,
Thu Apr 09 08:40:56 CDT 2015,1006,0.015625,13,0,0,null,70,34,null,7968.0,null,305.44,
Thu Apr 09 08:40:57 CDT 2015,1006,0.015625,13,0,0,null,70,34,24363,7968.0,null,305.44,
Thu Apr 09 08:40:58 CDT 2015,1006,0.0,13,0,0,24338,70,34,null,7968.0,null,305.44,
Thu Apr 09 08:40:59 CDT 2015,1006,0.0,13,0,0,null,70,34,null,7968.0,null,305.44,
Thu Apr 09 08:41:00 CDT 2015,1006,0.015625,13,0,0,null,70,34,null,7968.0,null,305.44,
Thu Apr 09 08:41:01 CDT 2015,1006,0.0,13,0,0,null,70,34,null,6560.32,null,318.71999999999997,
Thu Apr 09 08:41:02 CDT 2015,1006,0.0,12,0,0,null,70,34,null,6560.32,null,318.71999999999997,
Thu Apr 09 08:41:03 CDT 2015,1006,0.015625,12,0,0,null,70,34,24363,6560.32,null,318.71999999999997,
Thu Apr 09 08:41:04 CDT 2015,1006,0.015625,12,0,0,24321,70,34,null,6560.32,null,318.71999999999997,
Thu Apr 09 08:41:05 CDT 2015,1006,0.0,12,0,0,null,70,34,null,6560.32,null,318.71999999999997,
Thu Apr 09 08:41:06 CDT 2015,1006,0.0,12,0,0,null,70,34,null,6374.4,null,544.48,
Thu Apr 09 08:41:07 CDT 2015,1006,0.015625,12,0,0,null,70,34,null,6374.4,null,544.48,
Thu Apr 09 08:41:08 CDT 2015,1006,0.0,12,0,0,null,70,34,24360,6374.4,null,544.48,
Thu Apr 09 08:41:09 CDT 2015,1006,0.0,12,0,0,24329,70,34,null,6374.4,null,544.48,
Thu Apr 09 08:41:10 CDT 2015,1006,0.015625,12,0,0,null,70,34,null,6374.4,null,544.48,
Thu Apr 09 08:41:11 CDT 2015,1006,0.0,12,0,0,null,70,34,null,5736.96,null,398.4,
Thu Apr 09 08:41:12 CDT 2015,1006,0.0,12,0,0,null,70,34,null,5736.96,null,398.4,
Thu Apr 09 08:41:13 CDT 2015,1006,0.015625,12,0,0,null,70,34,null,5736.96,null,398.4,
Thu Apr 09 08:41:14 CDT 2015,1006,0.015625,11,0,0,null,70,34,24362,5736.96,null,398.4,
Thu Apr 09 08:41:15 CDT 2015,1006,0.0,11,0,0,24308,70,34,null,5736.96,null,398.4,
Thu Apr 09 08:41:16 CDT 2015,1006,0.0,11,0,0,null,70,34,null,5736.96,null,398.4,
Thu Apr 09 08:41:17 CDT 2015,1006,0.015625,12,0,0,null,70,34,null,6175.2,null,703.8399999999999,
Thu Apr 09 08:41:18 CDT 2015,1006,0.0,12,0,0,null,70,34,null,6175.2,null,703.8399999999999,
Thu Apr 09 08:41:19 CDT 2015,1006,0.0,12,0,0,null,70,34,24362,6175.2,null,703.8399999999999,
Thu Apr 09 08:41:20 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,6175.2,null,703.8399999999999,
Thu Apr 09 08:41:21 CDT 2015,1006,0.015625,11,0,0,24326,70,34,null,6175.2,null,703.8399999999999,
Thu Apr 09 08:41:22 CDT 2015,1006,0.0,11,0,0,null,70,34,null,5338.5599999999995,null,478.08,
Thu Apr 09 08:41:23 CDT 2015,1006,0.0,11,0,0,null,70,34,null,5338.5599999999995,null,478.08,
Thu Apr 09 08:41:24 CDT 2015,1006,0.015625,11,0,0,null,70,34,24363,5338.5599999999995,null,478.08,
Thu Apr 09 08:41:25 CDT 2015,1006,0.0,11,0,0,24332,70,34,null,5338.5599999999995,null,478.08,
Thu Apr 09 08:41:26 CDT 2015,1006,0.0,11,0,0,null,70,34,null,5338.5599999999995,null,478.08,
Thu Apr 09 08:41:27 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,4900.32,null,411.68,
Thu Apr 09 08:41:28 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,4900.32,null,411.68,
Thu Apr 09 08:41:29 CDT 2015,1006,0.0,11,0,0,null,70,34,null,4900.32,null,411.68,
Thu Apr 09 08:41:30 CDT 2015,1006,0.0,11,0,0,null,70,34,null,4900.32,null,411.68,
Thu Apr 09 08:41:31 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,4900.32,null,411.68,
Thu Apr 09 08:41:32 CDT 2015,1006,0.0,11,0,0,null,70,34,24361,4900.32,null,411.68,
Thu Apr 09 08:41:33 CDT 2015,1006,0.0,11,0,0,24318,70,34,null,4900.32,null,411.68,
Thu Apr 09 08:41:34 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:35 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:36 CDT 2015,1006,0.0,11,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:37 CDT 2015,1006,0.0,10,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:38 CDT 2015,1006,0.015625,10,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:39 CDT 2015,1006,0.0,10,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:40 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:41 CDT 2015,1006,0.015625,11,0,0,null,70,34,24368,5205.759999999999,null,557.76,
Thu Apr 09 08:41:42 CDT 2015,1006,0.015625,11,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:43 CDT 2015,1006,0.0,10,0,0,24227,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:44 CDT 2015,1006,0.015625,10,0,0,null,70,34,null,5205.759999999999,null,557.76,
Thu Apr 09 08:41:45 CDT 2015,1006,0.015625,10,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:46 CDT 2015,1006,0.0,10,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:47 CDT 2015,1006,0.015625,10,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:48 CDT 2015,1006,0.015625,9,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:49 CDT 2015,1006,0.0,9,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:50 CDT 2015,1006,0.0,9,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:51 CDT 2015,1006,0.015625,10,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:52 CDT 2015,1006,0.0,10,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:53 CDT 2015,1006,0.0,10,0,0,null,70,34,24341,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:54 CDT 2015,1006,0.015625,9,0,0,24312,70,34,null,6852.48,null,1859.1999999999998,
Thu Apr 09 08:41:55 CDT 2015,1006,0.015625,9,0,0,null,70,34,null,6852.48,null,1859.1999999999998,
