TimeStamp,Value
Thu Apr 09 09:05:49 CDT 2015,24411
Thu Apr 09 09:05:50 CDT 2015,24348
Thu Apr 09 09:05:55 CDT 2015,24567
Thu Apr 09 09:05:57 CDT 2015,24566
Thu Apr 09 09:05:58 CDT 2015,24551
Thu Apr 09 09:06:01 CDT 2015,24552
Thu Apr 09 09:06:03 CDT 2015,24504
Thu Apr 09 09:06:10 CDT 2015,24559
Thu Apr 09 09:06:13 CDT 2015,24549
Thu Apr 09 09:06:16 CDT 2015,24526
Thu Apr 09 09:06:18 CDT 2015,24534
Thu Apr 09 09:06:20 CDT 2015,24536
Thu Apr 09 09:06:23 CDT 2015,24539
Thu Apr 09 09:06:27 CDT 2015,24545
Thu Apr 09 09:06:30 CDT 2015,24552
Thu Apr 09 09:06:33 CDT 2015,24581
Thu Apr 09 09:06:36 CDT 2015,24570
Thu Apr 09 09:06:39 CDT 2015,24468
Thu Apr 09 09:06:40 CDT 2015,24477
Thu Apr 09 09:06:42 CDT 2015,24517
Thu Apr 09 09:06:46 CDT 2015,24552
Thu Apr 09 09:06:48 CDT 2015,24581
Thu Apr 09 09:06:50 CDT 2015,24583
Thu Apr 09 09:06:51 CDT 2015,24521
Thu Apr 09 09:06:53 CDT 2015,24538
Thu Apr 09 09:06:56 CDT 2015,24575
Thu Apr 09 09:06:58 CDT 2015,24599
Thu Apr 09 09:07:00 CDT 2015,24585
Thu Apr 09 09:07:03 CDT 2015,24559
Thu Apr 09 09:07:05 CDT 2015,24561
Thu Apr 09 09:07:07 CDT 2015,24537
Thu Apr 09 09:07:09 CDT 2015,24547
Thu Apr 09 09:07:12 CDT 2015,24559
Thu Apr 09 09:07:14 CDT 2015,24547
Thu Apr 09 09:07:17 CDT 2015,24577
Thu Apr 09 09:07:21 CDT 2015,24570
Thu Apr 09 09:07:23 CDT 2015,24563
Thu Apr 09 09:07:25 CDT 2015,24565
Thu Apr 09 09:07:27 CDT 2015,24551
Thu Apr 09 09:07:28 CDT 2015,24578
Thu Apr 09 09:07:31 CDT 2015,24539
Thu Apr 09 09:07:32 CDT 2015,24480
Thu Apr 09 09:07:35 CDT 2015,23481
Thu Apr 09 09:07:38 CDT 2015,22625
Thu Apr 09 09:07:40 CDT 2015,22768
Thu Apr 09 09:07:41 CDT 2015,23153
Thu Apr 09 09:07:43 CDT 2015,23213
Thu Apr 09 09:07:48 CDT 2015,22880
Thu Apr 09 09:07:51 CDT 2015,23022
Thu Apr 09 09:07:52 CDT 2015,22928
Thu Apr 09 09:07:55 CDT 2015,23316
Thu Apr 09 09:07:58 CDT 2015,22903
Thu Apr 09 09:08:17 CDT 2015,23876
Thu Apr 09 09:08:22 CDT 2015,24236
Thu Apr 09 09:08:33 CDT 2015,23417
Thu Apr 09 09:08:38 CDT 2015,23394
Thu Apr 09 09:08:43 CDT 2015,23071
Thu Apr 09 09:08:46 CDT 2015,23506
Thu Apr 09 09:08:54 CDT 2015,21977
Thu Apr 09 09:08:57 CDT 2015,23703
Thu Apr 09 09:09:01 CDT 2015,23165
Thu Apr 09 09:09:05 CDT 2015,22778
Thu Apr 09 09:09:08 CDT 2015,22815
Thu Apr 09 09:09:09 CDT 2015,22868
Thu Apr 09 09:09:12 CDT 2015,22625
Thu Apr 09 09:09:17 CDT 2015,22988
Thu Apr 09 09:09:22 CDT 2015,23181
Thu Apr 09 09:09:27 CDT 2015,22905
Thu Apr 09 09:09:30 CDT 2015,22864
Thu Apr 09 09:09:36 CDT 2015,22668
Thu Apr 09 09:09:39 CDT 2015,23190
Thu Apr 09 09:09:41 CDT 2015,22486
Thu Apr 09 09:09:44 CDT 2015,22219
Thu Apr 09 09:09:55 CDT 2015,22394
Thu Apr 09 09:09:58 CDT 2015,22420
Thu Apr 09 09:10:04 CDT 2015,22860
Thu Apr 09 09:10:10 CDT 2015,22548
Thu Apr 09 09:10:14 CDT 2015,22604
Thu Apr 09 09:10:16 CDT 2015,22569
Thu Apr 09 09:10:19 CDT 2015,22618
Thu Apr 09 09:10:23 CDT 2015,22566
Thu Apr 09 09:10:26 CDT 2015,22567
Thu Apr 09 09:10:27 CDT 2015,22592
Thu Apr 09 09:10:31 CDT 2015,22483
Thu Apr 09 09:10:34 CDT 2015,22514
Thu Apr 09 09:10:37 CDT 2015,22463
Thu Apr 09 09:10:40 CDT 2015,22510
Thu Apr 09 09:10:43 CDT 2015,22459
Thu Apr 09 09:10:46 CDT 2015,22564
Thu Apr 09 09:10:48 CDT 2015,22541
Thu Apr 09 09:10:51 CDT 2015,22528
Thu Apr 09 09:10:54 CDT 2015,22565
Thu Apr 09 09:10:56 CDT 2015,22508
Thu Apr 09 09:10:59 CDT 2015,22510
Thu Apr 09 09:11:02 CDT 2015,22092
Thu Apr 09 09:11:03 CDT 2015,22491
Thu Apr 09 09:11:07 CDT 2015,22412
Thu Apr 09 09:11:11 CDT 2015,21993
Thu Apr 09 09:11:20 CDT 2015,22158
Thu Apr 09 09:11:38 CDT 2015,22246
Thu Apr 09 09:11:42 CDT 2015,22131
Thu Apr 09 09:11:51 CDT 2015,22330
Thu Apr 09 09:12:09 CDT 2015,22319
Thu Apr 09 09:12:27 CDT 2015,22562
Thu Apr 09 09:12:31 CDT 2015,22524
Thu Apr 09 09:12:41 CDT 2015,22372
Thu Apr 09 09:12:48 CDT 2015,22363
Thu Apr 09 09:12:53 CDT 2015,22379
Thu Apr 09 09:13:00 CDT 2015,22291
Thu Apr 09 09:13:07 CDT 2015,22233
Thu Apr 09 09:13:23 CDT 2015,22141
Thu Apr 09 09:13:32 CDT 2015,22033
Thu Apr 09 09:13:35 CDT 2015,21992
Thu Apr 09 09:13:42 CDT 2015,21947
Thu Apr 09 09:13:46 CDT 2015,22021
Thu Apr 09 09:14:00 CDT 2015,22542
Thu Apr 09 09:14:07 CDT 2015,22424
Thu Apr 09 09:14:12 CDT 2015,22527
Thu Apr 09 09:14:15 CDT 2015,22427
Thu Apr 09 09:14:19 CDT 2015,22445
Thu Apr 09 09:14:22 CDT 2015,22235
Thu Apr 09 09:14:26 CDT 2015,22396
Thu Apr 09 09:14:30 CDT 2015,22418
Thu Apr 09 09:14:34 CDT 2015,22335
Thu Apr 09 09:14:37 CDT 2015,22419
Thu Apr 09 09:14:46 CDT 2015,21560
Thu Apr 09 09:14:50 CDT 2015,21822
Thu Apr 09 09:14:54 CDT 2015,21927
Thu Apr 09 09:15:00 CDT 2015,22434
Thu Apr 09 09:15:02 CDT 2015,22314
Thu Apr 09 09:15:11 CDT 2015,22179
Thu Apr 09 09:15:17 CDT 2015,22228
Thu Apr 09 09:15:25 CDT 2015,22197
Thu Apr 09 09:15:29 CDT 2015,22369
Thu Apr 09 09:15:31 CDT 2015,22286
Thu Apr 09 09:15:38 CDT 2015,22284
Thu Apr 09 09:15:57 CDT 2015,22800
Thu Apr 09 09:16:03 CDT 2015,22725
Thu Apr 09 09:16:07 CDT 2015,22779
Thu Apr 09 09:16:15 CDT 2015,22377
Thu Apr 09 09:16:27 CDT 2015,22188
Thu Apr 09 09:16:37 CDT 2015,22500
Thu Apr 09 09:16:55 CDT 2015,22462
Thu Apr 09 09:17:17 CDT 2015,21819
Thu Apr 09 09:17:24 CDT 2015,21768
Thu Apr 09 09:17:37 CDT 2015,21943
Thu Apr 09 09:17:50 CDT 2015,21830
Thu Apr 09 09:18:24 CDT 2015,21956
Thu Apr 09 09:18:30 CDT 2015,22197
Thu Apr 09 09:18:36 CDT 2015,22446
Thu Apr 09 09:18:55 CDT 2015,22246
Thu Apr 09 09:19:10 CDT 2015,22480
Thu Apr 09 09:19:14 CDT 2015,22011
Thu Apr 09 09:19:19 CDT 2015,22569
Thu Apr 09 09:19:25 CDT 2015,22043
Thu Apr 09 09:19:31 CDT 2015,22241
Thu Apr 09 09:19:36 CDT 2015,22121
Thu Apr 09 09:19:45 CDT 2015,22782
Thu Apr 09 09:19:47 CDT 2015,22586
Thu Apr 09 09:19:53 CDT 2015,23059
Thu Apr 09 09:19:56 CDT 2015,22554
Thu Apr 09 09:19:58 CDT 2015,23780
Thu Apr 09 09:20:27 CDT 2015,24558
Thu Apr 09 09:20:32 CDT 2015,24547
Thu Apr 09 09:20:38 CDT 2015,24561
Thu Apr 09 09:20:44 CDT 2015,24584
Thu Apr 09 09:20:50 CDT 2015,24590
Thu Apr 09 09:20:55 CDT 2015,24606
Thu Apr 09 09:21:03 CDT 2015,24564
Thu Apr 09 09:21:08 CDT 2015,24574
Thu Apr 09 09:21:10 CDT 2015,24575
Thu Apr 09 09:21:15 CDT 2015,24572
Thu Apr 09 09:21:19 CDT 2015,24577
Thu Apr 09 09:21:21 CDT 2015,24572
Thu Apr 09 09:21:23 CDT 2015,24576
Thu Apr 09 09:21:25 CDT 2015,24583
Thu Apr 09 09:21:27 CDT 2015,24583
Thu Apr 09 09:21:29 CDT 2015,24589
Thu Apr 09 09:21:31 CDT 2015,24591
Thu Apr 09 09:21:33 CDT 2015,24585
Thu Apr 09 09:21:35 CDT 2015,24574
Thu Apr 09 09:21:37 CDT 2015,24582
Thu Apr 09 09:21:39 CDT 2015,24581
Thu Apr 09 09:21:41 CDT 2015,24567
Thu Apr 09 09:21:43 CDT 2015,24581
Thu Apr 09 09:21:44 CDT 2015,24573
Thu Apr 09 09:21:46 CDT 2015,24578
Thu Apr 09 09:21:49 CDT 2015,24583
Thu Apr 09 09:21:51 CDT 2015,24585
Thu Apr 09 09:21:53 CDT 2015,24592
Thu Apr 09 09:21:55 CDT 2015,24595
Thu Apr 09 09:21:57 CDT 2015,24580
Thu Apr 09 09:21:59 CDT 2015,24574
Thu Apr 09 09:22:01 CDT 2015,24581
Thu Apr 09 09:22:03 CDT 2015,24597
Thu Apr 09 09:22:05 CDT 2015,24588
Thu Apr 09 09:22:07 CDT 2015,24590
Thu Apr 09 09:22:10 CDT 2015,24581
Thu Apr 09 09:22:12 CDT 2015,24595
Thu Apr 09 09:22:14 CDT 2015,24597
Thu Apr 09 09:22:16 CDT 2015,24592
Thu Apr 09 09:22:17 CDT 2015,24607
Thu Apr 09 09:22:19 CDT 2015,24604
Thu Apr 09 09:22:21 CDT 2015,24614
Thu Apr 09 09:22:23 CDT 2015,24615
Thu Apr 09 09:22:24 CDT 2015,24579
Thu Apr 09 09:22:28 CDT 2015,24593
Thu Apr 09 09:22:30 CDT 2015,24587
Thu Apr 09 09:22:31 CDT 2015,24595
Thu Apr 09 09:22:34 CDT 2015,24598
Thu Apr 09 09:22:36 CDT 2015,24601
Thu Apr 09 09:22:39 CDT 2015,24608
Thu Apr 09 09:22:41 CDT 2015,24575
Thu Apr 09 09:22:44 CDT 2015,24595
Thu Apr 09 09:22:46 CDT 2015,24589
Thu Apr 09 09:22:48 CDT 2015,24619
Thu Apr 09 09:22:52 CDT 2015,24596
Thu Apr 09 09:22:56 CDT 2015,24626
Thu Apr 09 09:23:00 CDT 2015,24624
Thu Apr 09 09:23:02 CDT 2015,24643
Thu Apr 09 09:23:05 CDT 2015,24638
Thu Apr 09 09:23:08 CDT 2015,24629
Thu Apr 09 09:23:11 CDT 2015,24629
Thu Apr 09 09:23:13 CDT 2015,24618
Thu Apr 09 09:23:15 CDT 2015,24609
Thu Apr 09 09:23:17 CDT 2015,24606
Thu Apr 09 09:23:20 CDT 2015,24607
Thu Apr 09 09:23:22 CDT 2015,24595
Thu Apr 09 09:23:25 CDT 2015,24590
Thu Apr 09 09:23:27 CDT 2015,24594
Thu Apr 09 09:23:29 CDT 2015,24585
Thu Apr 09 09:23:31 CDT 2015,24590
Thu Apr 09 09:23:33 CDT 2015,24588
Thu Apr 09 09:23:35 CDT 2015,24594
Thu Apr 09 09:23:37 CDT 2015,24588
Thu Apr 09 09:23:40 CDT 2015,24586
Thu Apr 09 09:23:41 CDT 2015,24582
Thu Apr 09 09:23:43 CDT 2015,24587
Thu Apr 09 09:23:46 CDT 2015,24584
Thu Apr 09 09:23:48 CDT 2015,24589
Thu Apr 09 09:23:50 CDT 2015,24581
Thu Apr 09 09:23:53 CDT 2015,24587
Thu Apr 09 09:23:55 CDT 2015,24578
Thu Apr 09 09:23:57 CDT 2015,24599
Thu Apr 09 09:24:01 CDT 2015,24590
Thu Apr 09 09:24:03 CDT 2015,24576
Thu Apr 09 09:24:05 CDT 2015,24563
Thu Apr 09 09:24:09 CDT 2015,24608
Thu Apr 09 09:24:14 CDT 2015,23759
Thu Apr 09 09:24:16 CDT 2015,23192
Thu Apr 09 09:24:23 CDT 2015,21980
Thu Apr 09 09:24:25 CDT 2015,22090
Thu Apr 09 09:24:39 CDT 2015,21666
Thu Apr 09 09:24:54 CDT 2015,21734
Thu Apr 09 09:25:05 CDT 2015,21819
Thu Apr 09 09:25:11 CDT 2015,22693
Thu Apr 09 09:25:18 CDT 2015,24152
Thu Apr 09 09:25:28 CDT 2015,21715
Thu Apr 09 09:25:35 CDT 2015,21621
Thu Apr 09 09:25:40 CDT 2015,21619
Thu Apr 09 09:25:43 CDT 2015,22077
Thu Apr 09 09:25:50 CDT 2015,22264
Thu Apr 09 09:25:55 CDT 2015,22767
Thu Apr 09 09:26:00 CDT 2015,22951
Thu Apr 09 09:26:07 CDT 2015,22986
Thu Apr 09 09:26:16 CDT 2015,23896
Thu Apr 09 09:26:21 CDT 2015,23518
Thu Apr 09 09:26:25 CDT 2015,23518
Thu Apr 09 09:26:28 CDT 2015,23523
Thu Apr 09 09:26:33 CDT 2015,23516
Thu Apr 09 09:26:37 CDT 2015,23558
Thu Apr 09 09:26:46 CDT 2015,23481
Thu Apr 09 09:26:49 CDT 2015,23481
Thu Apr 09 09:26:52 CDT 2015,23015
Thu Apr 09 09:26:54 CDT 2015,23145
Thu Apr 09 09:26:56 CDT 2015,23182
Thu Apr 09 09:27:04 CDT 2015,23209
Thu Apr 09 09:27:09 CDT 2015,23176
Thu Apr 09 09:27:13 CDT 2015,23184
Thu Apr 09 09:27:16 CDT 2015,23579
Thu Apr 09 09:27:20 CDT 2015,23521
Thu Apr 09 09:27:26 CDT 2015,23616
Thu Apr 09 09:27:32 CDT 2015,23508
Thu Apr 09 09:27:35 CDT 2015,23482
Thu Apr 09 09:27:43 CDT 2015,21514
Thu Apr 09 09:28:13 CDT 2015,21473
Thu Apr 09 09:28:17 CDT 2015,21475
Thu Apr 09 09:28:21 CDT 2015,21489
Thu Apr 09 09:28:25 CDT 2015,21467
Thu Apr 09 09:28:29 CDT 2015,21552
Thu Apr 09 09:28:35 CDT 2015,21484
Thu Apr 09 09:28:39 CDT 2015,21481
Thu Apr 09 09:28:41 CDT 2015,21478
Thu Apr 09 09:28:45 CDT 2015,21483
Thu Apr 09 09:28:48 CDT 2015,21476
Thu Apr 09 09:28:51 CDT 2015,21478
Thu Apr 09 09:28:53 CDT 2015,21474
Thu Apr 09 09:28:57 CDT 2015,21475
Thu Apr 09 09:29:00 CDT 2015,21471
Thu Apr 09 09:29:04 CDT 2015,21470
Thu Apr 09 09:29:07 CDT 2015,21512
Thu Apr 09 09:29:09 CDT 2015,21386
Thu Apr 09 09:29:13 CDT 2015,21396
Thu Apr 09 09:29:16 CDT 2015,21423
Thu Apr 09 09:29:20 CDT 2015,21413
Thu Apr 09 09:29:23 CDT 2015,21658
Thu Apr 09 09:29:26 CDT 2015,21438
Thu Apr 09 09:29:29 CDT 2015,21427
Thu Apr 09 09:29:33 CDT 2015,21427
Thu Apr 09 09:29:37 CDT 2015,21430
Thu Apr 09 09:29:40 CDT 2015,21450
Thu Apr 09 09:29:43 CDT 2015,21433
Thu Apr 09 09:29:46 CDT 2015,21428
Thu Apr 09 09:29:49 CDT 2015,21429
Thu Apr 09 09:29:52 CDT 2015,21427
Thu Apr 09 09:29:55 CDT 2015,21428
Thu Apr 09 09:29:58 CDT 2015,21467
Thu Apr 09 09:30:01 CDT 2015,21431
Thu Apr 09 09:30:05 CDT 2015,21428
Thu Apr 09 09:30:08 CDT 2015,21430
Thu Apr 09 09:30:11 CDT 2015,21433
Thu Apr 09 09:30:14 CDT 2015,21471
Thu Apr 09 09:30:17 CDT 2015,21458
Thu Apr 09 09:30:20 CDT 2015,21452
Thu Apr 09 09:30:23 CDT 2015,21449
Thu Apr 09 09:30:27 CDT 2015,21450
Thu Apr 09 09:30:30 CDT 2015,21447
Thu Apr 09 09:30:33 CDT 2015,21441
Thu Apr 09 09:30:37 CDT 2015,21440
Thu Apr 09 09:30:40 CDT 2015,21437
Thu Apr 09 09:30:43 CDT 2015,21441
Thu Apr 09 09:30:46 CDT 2015,21441
Thu Apr 09 09:30:49 CDT 2015,21443
Thu Apr 09 09:30:51 CDT 2015,21781
Thu Apr 09 09:30:55 CDT 2015,22845
Thu Apr 09 09:30:59 CDT 2015,22448
Thu Apr 09 09:31:01 CDT 2015,22394
Thu Apr 09 09:31:10 CDT 2015,21768
Thu Apr 09 09:31:15 CDT 2015,21484
Thu Apr 09 09:31:25 CDT 2015,24597
Thu Apr 09 09:31:32 CDT 2015,21902
Thu Apr 09 09:31:40 CDT 2015,21896
Thu Apr 09 09:31:45 CDT 2015,22044
Thu Apr 09 09:31:49 CDT 2015,22047
Thu Apr 09 09:31:55 CDT 2015,22030
Thu Apr 09 09:31:58 CDT 2015,22032
Thu Apr 09 09:32:00 CDT 2015,22040
Thu Apr 09 09:32:04 CDT 2015,21976
Thu Apr 09 09:32:07 CDT 2015,21955
Thu Apr 09 09:32:10 CDT 2015,21694
Thu Apr 09 09:32:15 CDT 2015,21971
Thu Apr 09 09:32:18 CDT 2015,21972
Thu Apr 09 09:32:20 CDT 2015,21975
Thu Apr 09 09:32:24 CDT 2015,21758
Thu Apr 09 09:32:28 CDT 2015,21749
Thu Apr 09 09:32:31 CDT 2015,21751
Thu Apr 09 09:32:35 CDT 2015,21743
Thu Apr 09 09:32:39 CDT 2015,21737
Thu Apr 09 09:32:42 CDT 2015,21758
Thu Apr 09 09:32:45 CDT 2015,21744
Thu Apr 09 09:32:48 CDT 2015,21738
Thu Apr 09 09:32:52 CDT 2015,21760
Thu Apr 09 09:32:56 CDT 2015,21804
Thu Apr 09 09:32:58 CDT 2015,21889
Thu Apr 09 09:33:03 CDT 2015,21721
Thu Apr 09 09:33:06 CDT 2015,21712
Thu Apr 09 09:33:11 CDT 2015,21658
Thu Apr 09 09:33:15 CDT 2015,21658
Thu Apr 09 09:33:17 CDT 2015,21794
Thu Apr 09 09:33:21 CDT 2015,21736
Thu Apr 09 09:33:26 CDT 2015,21940
Thu Apr 09 09:33:29 CDT 2015,21908
Thu Apr 09 09:33:38 CDT 2015,21879
Thu Apr 09 09:33:46 CDT 2015,21940
Thu Apr 09 09:33:49 CDT 2015,21814
Thu Apr 09 09:33:53 CDT 2015,21837
Thu Apr 09 09:33:59 CDT 2015,21892
Thu Apr 09 09:34:02 CDT 2015,21875
Thu Apr 09 09:34:07 CDT 2015,21808
Thu Apr 09 09:34:17 CDT 2015,21766
Thu Apr 09 09:34:22 CDT 2015,21755
Thu Apr 09 09:34:31 CDT 2015,21709
Thu Apr 09 09:34:33 CDT 2015,21806
Thu Apr 09 09:34:36 CDT 2015,21694
Thu Apr 09 09:34:38 CDT 2015,21720
Thu Apr 09 09:34:40 CDT 2015,21709
Thu Apr 09 09:34:43 CDT 2015,21718
Thu Apr 09 09:34:45 CDT 2015,21729
Thu Apr 09 09:34:48 CDT 2015,21737
Thu Apr 09 09:34:50 CDT 2015,21746
Thu Apr 09 09:34:53 CDT 2015,21730
Thu Apr 09 09:34:56 CDT 2015,23345
Thu Apr 09 09:35:03 CDT 2015,22027
Thu Apr 09 09:35:05 CDT 2015,22049
Thu Apr 09 09:35:08 CDT 2015,22041
Thu Apr 09 09:35:11 CDT 2015,22064
Thu Apr 09 09:35:13 CDT 2015,22062
Thu Apr 09 09:35:16 CDT 2015,22055
Thu Apr 09 09:35:19 CDT 2015,22054
Thu Apr 09 09:35:22 CDT 2015,21934
Thu Apr 09 09:35:25 CDT 2015,22076
Thu Apr 09 09:35:27 CDT 2015,21972
Thu Apr 09 09:35:33 CDT 2015,21868
Thu Apr 09 09:35:49 CDT 2015,22042
Thu Apr 09 09:35:56 CDT 2015,21925
Thu Apr 09 09:36:01 CDT 2015,22002
Thu Apr 09 09:36:11 CDT 2015,21938
Thu Apr 09 09:36:16 CDT 2015,21946
Thu Apr 09 09:36:23 CDT 2015,21959
Thu Apr 09 09:36:29 CDT 2015,21977
Thu Apr 09 09:36:34 CDT 2015,21941
Thu Apr 09 09:36:39 CDT 2015,21956
Thu Apr 09 09:36:42 CDT 2015,21973
Thu Apr 09 09:36:44 CDT 2015,21939
Thu Apr 09 09:36:46 CDT 2015,21960
Thu Apr 09 09:36:49 CDT 2015,21986
Thu Apr 09 09:36:51 CDT 2015,21956
Thu Apr 09 09:36:55 CDT 2015,21924
Thu Apr 09 09:36:58 CDT 2015,21942
Thu Apr 09 09:37:00 CDT 2015,21908
Thu Apr 09 09:37:02 CDT 2015,21947
Thu Apr 09 09:37:05 CDT 2015,21952
Thu Apr 09 09:37:07 CDT 2015,21902
Thu Apr 09 09:37:10 CDT 2015,21910
Thu Apr 09 09:37:12 CDT 2015,21920
Thu Apr 09 09:37:15 CDT 2015,21965
Thu Apr 09 09:37:18 CDT 2015,21909
Thu Apr 09 09:37:21 CDT 2015,21920
Thu Apr 09 09:37:24 CDT 2015,21910
Thu Apr 09 09:37:28 CDT 2015,21942
Thu Apr 09 09:37:29 CDT 2015,21916
Thu Apr 09 09:37:41 CDT 2015,21746
Thu Apr 09 09:38:08 CDT 2015,21919
Thu Apr 09 09:38:29 CDT 2015,22096
Thu Apr 09 09:38:51 CDT 2015,22436
Thu Apr 09 09:39:22 CDT 2015,21575
Thu Apr 09 09:39:29 CDT 2015,21758
Thu Apr 09 09:39:33 CDT 2015,21576
Thu Apr 09 09:39:46 CDT 2015,21546
Thu Apr 09 09:39:56 CDT 2015,21655
Thu Apr 09 09:40:01 CDT 2015,21719
Thu Apr 09 09:40:06 CDT 2015,21587
Thu Apr 09 09:40:12 CDT 2015,21647
Thu Apr 09 09:40:48 CDT 2015,21625
Thu Apr 09 09:41:03 CDT 2015,21662
Thu Apr 09 09:41:07 CDT 2015,21648
Thu Apr 09 09:41:17 CDT 2015,21630
Thu Apr 09 09:41:21 CDT 2015,21645
Thu Apr 09 09:41:30 CDT 2015,21627
Thu Apr 09 09:41:40 CDT 2015,21619
Thu Apr 09 09:41:46 CDT 2015,21614
Thu Apr 09 09:41:49 CDT 2015,21614
Thu Apr 09 09:41:54 CDT 2015,21615
Thu Apr 09 09:41:57 CDT 2015,21611
Thu Apr 09 09:42:00 CDT 2015,21617
Thu Apr 09 09:42:03 CDT 2015,21617
Thu Apr 09 09:42:07 CDT 2015,21602
Thu Apr 09 09:42:10 CDT 2015,21613
Thu Apr 09 09:42:11 CDT 2015,21675
Thu Apr 09 09:42:14 CDT 2015,21781
Thu Apr 09 09:42:17 CDT 2015,21628
Thu Apr 09 09:42:19 CDT 2015,21636
Thu Apr 09 09:42:20 CDT 2015,21647
Thu Apr 09 09:42:25 CDT 2015,21627
Thu Apr 09 09:42:32 CDT 2015,21608
Thu Apr 09 09:42:38 CDT 2015,23658
Thu Apr 09 09:42:41 CDT 2015,21847
Thu Apr 09 09:42:49 CDT 2015,21743
Thu Apr 09 09:42:53 CDT 2015,21801
Thu Apr 09 09:42:56 CDT 2015,21759
Thu Apr 09 09:43:00 CDT 2015,21740
Thu Apr 09 09:43:04 CDT 2015,21739
Thu Apr 09 09:43:08 CDT 2015,21735
Thu Apr 09 09:43:11 CDT 2015,21735
Thu Apr 09 09:43:14 CDT 2015,21729
Thu Apr 09 09:43:17 CDT 2015,21746
Thu Apr 09 09:43:22 CDT 2015,21706
Thu Apr 09 09:43:25 CDT 2015,21701
Thu Apr 09 09:43:28 CDT 2015,21808
Thu Apr 09 09:43:31 CDT 2015,21674
Thu Apr 09 09:44:04 CDT 2015,21636
Thu Apr 09 09:44:10 CDT 2015,21700
Thu Apr 09 09:44:14 CDT 2015,22131
Thu Apr 09 09:44:17 CDT 2015,21997
Thu Apr 09 09:44:29 CDT 2015,22443
Thu Apr 09 09:44:33 CDT 2015,23204
Thu Apr 09 09:44:37 CDT 2015,23129
Thu Apr 09 09:44:51 CDT 2015,23208
Thu Apr 09 09:45:10 CDT 2015,23075
Thu Apr 09 09:45:16 CDT 2015,23070
Thu Apr 09 09:45:52 CDT 2015,23907
Thu Apr 09 09:45:56 CDT 2015,23901
Thu Apr 09 09:46:04 CDT 2015,24000
Thu Apr 09 09:46:09 CDT 2015,23298
Thu Apr 09 09:46:15 CDT 2015,23497
Thu Apr 09 09:46:36 CDT 2015,22983
Thu Apr 09 09:46:47 CDT 2015,23050
Thu Apr 09 09:46:59 CDT 2015,23061
Thu Apr 09 09:47:06 CDT 2015,23068
Thu Apr 09 09:47:11 CDT 2015,23066
Thu Apr 09 09:47:16 CDT 2015,23067
Thu Apr 09 09:47:23 CDT 2015,23076
Thu Apr 09 09:47:26 CDT 2015,23110
Thu Apr 09 09:47:29 CDT 2015,23124
Thu Apr 09 09:47:34 CDT 2015,23129
Thu Apr 09 09:47:36 CDT 2015,24538
Thu Apr 09 09:47:49 CDT 2015,24424
Thu Apr 09 09:47:59 CDT 2015,23810
Thu Apr 09 09:48:01 CDT 2015,23890
Thu Apr 09 09:48:05 CDT 2015,23901
Thu Apr 09 09:48:07 CDT 2015,23959
Thu Apr 09 09:48:10 CDT 2015,24023
Thu Apr 09 09:48:15 CDT 2015,23981
Thu Apr 09 09:48:17 CDT 2015,24308
Thu Apr 09 09:48:19 CDT 2015,23935
Thu Apr 09 09:48:23 CDT 2015,23892
Thu Apr 09 09:48:25 CDT 2015,23919
Thu Apr 09 09:48:32 CDT 2015,24232
Thu Apr 09 09:48:34 CDT 2015,24250
Thu Apr 09 09:48:37 CDT 2015,24260
Thu Apr 09 09:48:40 CDT 2015,24246
Thu Apr 09 09:48:44 CDT 2015,24248
Thu Apr 09 09:48:52 CDT 2015,24369
Thu Apr 09 09:48:57 CDT 2015,24502
Thu Apr 09 09:49:00 CDT 2015,24484
Thu Apr 09 09:49:02 CDT 2015,24507
Thu Apr 09 09:49:05 CDT 2015,24497
Thu Apr 09 09:49:07 CDT 2015,24419
Thu Apr 09 09:49:16 CDT 2015,24528
Thu Apr 09 09:49:27 CDT 2015,24183
Thu Apr 09 09:49:29 CDT 2015,23312
Thu Apr 09 09:49:53 CDT 2015,23284
Thu Apr 09 09:50:09 CDT 2015,23193
Thu Apr 09 09:50:35 CDT 2015,24552
Thu Apr 09 09:51:09 CDT 2015,24529
Thu Apr 09 09:51:17 CDT 2015,24530
Thu Apr 09 09:51:31 CDT 2015,24550
Thu Apr 09 09:51:38 CDT 2015,24529
Thu Apr 09 09:51:46 CDT 2015,24520
Thu Apr 09 09:52:00 CDT 2015,24524
Thu Apr 09 09:52:08 CDT 2015,23727
Thu Apr 09 09:52:31 CDT 2015,24539
Thu Apr 09 09:52:35 CDT 2015,24531
Thu Apr 09 09:52:47 CDT 2015,24530
Thu Apr 09 09:52:58 CDT 2015,24534
Thu Apr 09 09:53:06 CDT 2015,24531
Thu Apr 09 09:53:19 CDT 2015,24550
Thu Apr 09 09:53:29 CDT 2015,24538
Thu Apr 09 09:53:38 CDT 2015,24539
Thu Apr 09 09:53:44 CDT 2015,24539
Thu Apr 09 09:53:53 CDT 2015,24542
Thu Apr 09 09:53:57 CDT 2015,24537
Thu Apr 09 09:54:00 CDT 2015,24533
Thu Apr 09 09:54:03 CDT 2015,24515
Thu Apr 09 09:54:07 CDT 2015,24515
Thu Apr 09 09:54:10 CDT 2015,24514
Thu Apr 09 09:54:13 CDT 2015,24515
Thu Apr 09 09:54:16 CDT 2015,24513
Thu Apr 09 09:54:20 CDT 2015,24521
