TimeStamp,Value
Thu Apr 09 09:05:50 CDT 2015,24358
Thu Apr 09 09:05:52 CDT 2015,24394
Thu Apr 09 09:05:55 CDT 2015,24520
Thu Apr 09 09:05:57 CDT 2015,24522
Thu Apr 09 09:06:00 CDT 2015,24500
Thu Apr 09 09:06:02 CDT 2015,24475
Thu Apr 09 09:06:05 CDT 2015,24478
Thu Apr 09 09:06:11 CDT 2015,24488
Thu Apr 09 09:06:15 CDT 2015,24480
Thu Apr 09 09:06:17 CDT 2015,24462
Thu Apr 09 09:06:19 CDT 2015,24498
Thu Apr 09 09:06:21 CDT 2015,24487
Thu Apr 09 09:06:24 CDT 2015,24412
Thu Apr 09 09:06:27 CDT 2015,24516
Thu Apr 09 09:06:32 CDT 2015,24518
Thu Apr 09 09:06:34 CDT 2015,24532
Thu Apr 09 09:06:38 CDT 2015,24441
Thu Apr 09 09:06:39 CDT 2015,24449
Thu Apr 09 09:06:41 CDT 2015,24455
Thu Apr 09 09:06:43 CDT 2015,24479
Thu Apr 09 09:06:46 CDT 2015,24516
Thu Apr 09 09:06:49 CDT 2015,24493
Thu Apr 09 09:06:50 CDT 2015,24500
Thu Apr 09 09:06:52 CDT 2015,24505
Thu Apr 09 09:06:54 CDT 2015,24511
Thu Apr 09 09:06:56 CDT 2015,24554
Thu Apr 09 09:06:59 CDT 2015,24550
Thu Apr 09 09:07:02 CDT 2015,24519
Thu Apr 09 09:07:04 CDT 2015,24516
Thu Apr 09 09:07:06 CDT 2015,24503
Thu Apr 09 09:07:08 CDT 2015,24509
Thu Apr 09 09:07:10 CDT 2015,24505
Thu Apr 09 09:07:12 CDT 2015,24504
Thu Apr 09 09:07:14 CDT 2015,24513
Thu Apr 09 09:07:20 CDT 2015,24514
Thu Apr 09 09:07:22 CDT 2015,24527
Thu Apr 09 09:07:24 CDT 2015,24516
Thu Apr 09 09:07:26 CDT 2015,24505
Thu Apr 09 09:07:28 CDT 2015,24525
Thu Apr 09 09:07:30 CDT 2015,24515
Thu Apr 09 09:07:31 CDT 2015,24450
Thu Apr 09 09:07:34 CDT 2015,23360
Thu Apr 09 09:07:36 CDT 2015,22286
Thu Apr 09 09:07:39 CDT 2015,22433
Thu Apr 09 09:07:40 CDT 2015,22709
Thu Apr 09 09:07:42 CDT 2015,23001
Thu Apr 09 09:07:44 CDT 2015,22788
Thu Apr 09 09:07:49 CDT 2015,22440
Thu Apr 09 09:07:51 CDT 2015,22643
Thu Apr 09 09:07:54 CDT 2015,22589
Thu Apr 09 09:07:56 CDT 2015,22244
Thu Apr 09 09:08:07 CDT 2015,21806
Thu Apr 09 09:08:20 CDT 2015,24282
Thu Apr 09 09:08:31 CDT 2015,23263
Thu Apr 09 09:08:35 CDT 2015,22390
Thu Apr 09 09:08:41 CDT 2015,23080
Thu Apr 09 09:08:44 CDT 2015,22773
Thu Apr 09 09:08:52 CDT 2015,21549
Thu Apr 09 09:08:56 CDT 2015,22054
Thu Apr 09 09:08:59 CDT 2015,22995
Thu Apr 09 09:09:04 CDT 2015,22597
Thu Apr 09 09:09:06 CDT 2015,22588
Thu Apr 09 09:09:09 CDT 2015,22675
Thu Apr 09 09:09:11 CDT 2015,22493
Thu Apr 09 09:09:16 CDT 2015,21510
Thu Apr 09 09:09:20 CDT 2015,22716
Thu Apr 09 09:09:25 CDT 2015,22761
Thu Apr 09 09:09:28 CDT 2015,22716
Thu Apr 09 09:09:35 CDT 2015,22526
Thu Apr 09 09:09:37 CDT 2015,22564
Thu Apr 09 09:09:40 CDT 2015,22385
Thu Apr 09 09:09:43 CDT 2015,22070
Thu Apr 09 09:09:53 CDT 2015,22173
Thu Apr 09 09:09:56 CDT 2015,22201
Thu Apr 09 09:09:59 CDT 2015,22301
Thu Apr 09 09:10:08 CDT 2015,22439
Thu Apr 09 09:10:11 CDT 2015,22462
Thu Apr 09 09:10:15 CDT 2015,22499
Thu Apr 09 09:10:18 CDT 2015,22487
Thu Apr 09 09:10:21 CDT 2015,22475
Thu Apr 09 09:10:24 CDT 2015,22470
Thu Apr 09 09:10:26 CDT 2015,22499
Thu Apr 09 09:10:30 CDT 2015,22421
Thu Apr 09 09:10:32 CDT 2015,22411
Thu Apr 09 09:10:35 CDT 2015,22369
Thu Apr 09 09:10:38 CDT 2015,22364
Thu Apr 09 09:10:41 CDT 2015,22318
Thu Apr 09 09:10:44 CDT 2015,22403
Thu Apr 09 09:10:46 CDT 2015,22450
Thu Apr 09 09:10:49 CDT 2015,22406
Thu Apr 09 09:10:52 CDT 2015,22376
Thu Apr 09 09:10:55 CDT 2015,22412
Thu Apr 09 09:10:57 CDT 2015,22413
Thu Apr 09 09:11:01 CDT 2015,22037
Thu Apr 09 09:11:02 CDT 2015,22039
Thu Apr 09 09:11:04 CDT 2015,22309
Thu Apr 09 09:11:10 CDT 2015,21768
Thu Apr 09 09:11:15 CDT 2015,21565
Thu Apr 09 09:11:21 CDT 2015,21987
Thu Apr 09 09:11:40 CDT 2015,22045
Thu Apr 09 09:11:48 CDT 2015,21602
Thu Apr 09 09:11:58 CDT 2015,22220
Thu Apr 09 09:12:13 CDT 2015,21948
Thu Apr 09 09:12:29 CDT 2015,22417
Thu Apr 09 09:12:39 CDT 2015,22269
Thu Apr 09 09:12:46 CDT 2015,22267
Thu Apr 09 09:12:51 CDT 2015,22101
Thu Apr 09 09:12:55 CDT 2015,22167
Thu Apr 09 09:13:04 CDT 2015,22125
Thu Apr 09 09:13:13 CDT 2015,22015
Thu Apr 09 09:13:28 CDT 2015,21864
Thu Apr 09 09:13:33 CDT 2015,21875
Thu Apr 09 09:13:40 CDT 2015,21802
Thu Apr 09 09:13:44 CDT 2015,21784
Thu Apr 09 09:13:48 CDT 2015,21947
Thu Apr 09 09:14:05 CDT 2015,22073
Thu Apr 09 09:14:08 CDT 2015,22352
Thu Apr 09 09:14:13 CDT 2015,22358
Thu Apr 09 09:14:17 CDT 2015,22322
Thu Apr 09 09:14:21 CDT 2015,22182
Thu Apr 09 09:14:23 CDT 2015,22158
Thu Apr 09 09:14:28 CDT 2015,22237
Thu Apr 09 09:14:33 CDT 2015,22214
Thu Apr 09 09:14:35 CDT 2015,22131
Thu Apr 09 09:14:39 CDT 2015,21411
Thu Apr 09 09:14:47 CDT 2015,21442
Thu Apr 09 09:14:52 CDT 2015,21659
Thu Apr 09 09:14:55 CDT 2015,21818
Thu Apr 09 09:15:01 CDT 2015,22243
Thu Apr 09 09:15:10 CDT 2015,22031
Thu Apr 09 09:15:13 CDT 2015,21968
Thu Apr 09 09:15:22 CDT 2015,22021
Thu Apr 09 09:15:26 CDT 2015,22109
Thu Apr 09 09:15:30 CDT 2015,22216
Thu Apr 09 09:15:34 CDT 2015,22210
Thu Apr 09 09:15:45 CDT 2015,22000
Thu Apr 09 09:15:59 CDT 2015,22544
Thu Apr 09 09:16:04 CDT 2015,22468
Thu Apr 09 09:16:13 CDT 2015,22155
Thu Apr 09 09:16:19 CDT 2015,21975
Thu Apr 09 09:16:35 CDT 2015,21339
Thu Apr 09 09:16:52 CDT 2015,22297
Thu Apr 09 09:17:15 CDT 2015,21622
Thu Apr 09 09:17:22 CDT 2015,21478
Thu Apr 09 09:17:30 CDT 2015,21642
Thu Apr 09 09:17:45 CDT 2015,21704
Thu Apr 09 09:17:54 CDT 2015,21617
Thu Apr 09 09:18:28 CDT 2015,21837
Thu Apr 09 09:18:34 CDT 2015,22179
Thu Apr 09 09:18:46 CDT 2015,21462
Thu Apr 09 09:19:01 CDT 2015,21549
Thu Apr 09 09:19:12 CDT 2015,21785
Thu Apr 09 09:19:17 CDT 2015,21730
Thu Apr 09 09:19:22 CDT 2015,21674
Thu Apr 09 09:19:27 CDT 2015,21923
Thu Apr 09 09:19:34 CDT 2015,21678
Thu Apr 09 09:19:38 CDT 2015,21878
Thu Apr 09 09:19:46 CDT 2015,22403
Thu Apr 09 09:19:49 CDT 2015,22033
Thu Apr 09 09:19:54 CDT 2015,22227
Thu Apr 09 09:19:56 CDT 2015,22278
Thu Apr 09 09:19:59 CDT 2015,23995
Thu Apr 09 09:20:29 CDT 2015,24480
Thu Apr 09 09:20:35 CDT 2015,24451
Thu Apr 09 09:20:41 CDT 2015,24519
Thu Apr 09 09:20:47 CDT 2015,24529
Thu Apr 09 09:20:53 CDT 2015,24501
Thu Apr 09 09:21:00 CDT 2015,24517
Thu Apr 09 09:21:05 CDT 2015,24499
Thu Apr 09 09:21:09 CDT 2015,24540
Thu Apr 09 09:21:13 CDT 2015,24505
Thu Apr 09 09:21:17 CDT 2015,24520
Thu Apr 09 09:21:20 CDT 2015,24539
Thu Apr 09 09:21:22 CDT 2015,24520
Thu Apr 09 09:21:24 CDT 2015,24526
Thu Apr 09 09:21:26 CDT 2015,24524
Thu Apr 09 09:21:28 CDT 2015,24530
Thu Apr 09 09:21:30 CDT 2015,24529
Thu Apr 09 09:21:31 CDT 2015,24531
Thu Apr 09 09:21:33 CDT 2015,24511
Thu Apr 09 09:21:36 CDT 2015,24523
Thu Apr 09 09:21:38 CDT 2015,24508
Thu Apr 09 09:21:40 CDT 2015,24502
Thu Apr 09 09:21:41 CDT 2015,24516
Thu Apr 09 09:21:43 CDT 2015,24517
Thu Apr 09 09:21:45 CDT 2015,24511
Thu Apr 09 09:21:47 CDT 2015,24453
Thu Apr 09 09:21:50 CDT 2015,24537
Thu Apr 09 09:21:52 CDT 2015,24528
Thu Apr 09 09:21:54 CDT 2015,24524
Thu Apr 09 09:21:56 CDT 2015,24529
Thu Apr 09 09:21:58 CDT 2015,24516
Thu Apr 09 09:22:00 CDT 2015,24505
Thu Apr 09 09:22:02 CDT 2015,24533
Thu Apr 09 09:22:04 CDT 2015,24535
Thu Apr 09 09:22:06 CDT 2015,24525
Thu Apr 09 09:22:08 CDT 2015,24508
Thu Apr 09 09:22:11 CDT 2015,24518
Thu Apr 09 09:22:13 CDT 2015,24529
Thu Apr 09 09:22:14 CDT 2015,24524
Thu Apr 09 09:22:16 CDT 2015,24531
Thu Apr 09 09:22:18 CDT 2015,24539
Thu Apr 09 09:22:20 CDT 2015,24533
Thu Apr 09 09:22:22 CDT 2015,24536
Thu Apr 09 09:22:24 CDT 2015,24513
Thu Apr 09 09:22:26 CDT 2015,24484
Thu Apr 09 09:22:29 CDT 2015,24541
Thu Apr 09 09:22:31 CDT 2015,24498
Thu Apr 09 09:22:32 CDT 2015,24522
Thu Apr 09 09:22:35 CDT 2015,24530
Thu Apr 09 09:22:37 CDT 2015,24514
Thu Apr 09 09:22:39 CDT 2015,24531
Thu Apr 09 09:22:42 CDT 2015,24511
Thu Apr 09 09:22:45 CDT 2015,24500
Thu Apr 09 09:22:47 CDT 2015,24551
Thu Apr 09 09:22:51 CDT 2015,24522
Thu Apr 09 09:22:54 CDT 2015,24514
Thu Apr 09 09:22:57 CDT 2015,24563
Thu Apr 09 09:23:01 CDT 2015,24551
Thu Apr 09 09:23:03 CDT 2015,24551
Thu Apr 09 09:23:06 CDT 2015,24577
Thu Apr 09 09:23:09 CDT 2015,24575
Thu Apr 09 09:23:12 CDT 2015,24589
Thu Apr 09 09:23:14 CDT 2015,24543
Thu Apr 09 09:23:17 CDT 2015,24542
Thu Apr 09 09:23:18 CDT 2015,24547
Thu Apr 09 09:23:20 CDT 2015,24544
Thu Apr 09 09:23:23 CDT 2015,24530
Thu Apr 09 09:23:26 CDT 2015,24524
Thu Apr 09 09:23:28 CDT 2015,24528
Thu Apr 09 09:23:30 CDT 2015,24523
Thu Apr 09 09:23:32 CDT 2015,24531
Thu Apr 09 09:23:34 CDT 2015,24543
Thu Apr 09 09:23:36 CDT 2015,24544
Thu Apr 09 09:23:38 CDT 2015,24531
Thu Apr 09 09:23:40 CDT 2015,24541
Thu Apr 09 09:23:42 CDT 2015,24541
Thu Apr 09 09:23:44 CDT 2015,24525
Thu Apr 09 09:23:47 CDT 2015,24548
Thu Apr 09 09:23:49 CDT 2015,24539
Thu Apr 09 09:23:51 CDT 2015,24516
Thu Apr 09 09:23:54 CDT 2015,24539
Thu Apr 09 09:23:56 CDT 2015,24549
Thu Apr 09 09:23:59 CDT 2015,24453
Thu Apr 09 09:24:02 CDT 2015,24522
Thu Apr 09 09:24:04 CDT 2015,24531
Thu Apr 09 09:24:06 CDT 2015,24482
Thu Apr 09 09:24:13 CDT 2015,24476
Thu Apr 09 09:24:16 CDT 2015,23099
Thu Apr 09 09:24:21 CDT 2015,21597
Thu Apr 09 09:24:23 CDT 2015,21825
Thu Apr 09 09:24:38 CDT 2015,21581
Thu Apr 09 09:24:53 CDT 2015,21692
Thu Apr 09 09:25:00 CDT 2015,21556
Thu Apr 09 09:25:09 CDT 2015,21562
Thu Apr 09 09:25:16 CDT 2015,22121
Thu Apr 09 09:25:26 CDT 2015,21134
Thu Apr 09 09:25:31 CDT 2015,21517
Thu Apr 09 09:25:38 CDT 2015,21489
Thu Apr 09 09:25:41 CDT 2015,21360
Thu Apr 09 09:25:48 CDT 2015,21361
Thu Apr 09 09:25:54 CDT 2015,21695
Thu Apr 09 09:25:58 CDT 2015,22371
Thu Apr 09 09:26:05 CDT 2015,22832
Thu Apr 09 09:26:11 CDT 2015,22335
Thu Apr 09 09:26:17 CDT 2015,23328
Thu Apr 09 09:26:23 CDT 2015,23404
Thu Apr 09 09:26:26 CDT 2015,23393
Thu Apr 09 09:26:32 CDT 2015,22520
Thu Apr 09 09:26:35 CDT 2015,23311
Thu Apr 09 09:26:38 CDT 2015,23368
Thu Apr 09 09:26:47 CDT 2015,23358
Thu Apr 09 09:26:50 CDT 2015,22588
Thu Apr 09 09:26:53 CDT 2015,22915
Thu Apr 09 09:26:55 CDT 2015,22908
Thu Apr 09 09:27:01 CDT 2015,23035
Thu Apr 09 09:27:05 CDT 2015,23089
Thu Apr 09 09:27:10 CDT 2015,23086
Thu Apr 09 09:27:14 CDT 2015,23074
Thu Apr 09 09:27:18 CDT 2015,23382
Thu Apr 09 09:27:22 CDT 2015,23447
Thu Apr 09 09:27:30 CDT 2015,23297
Thu Apr 09 09:27:33 CDT 2015,23221
Thu Apr 09 09:27:41 CDT 2015,21451
Thu Apr 09 09:28:12 CDT 2015,21446
Thu Apr 09 09:28:15 CDT 2015,21461
Thu Apr 09 09:28:19 CDT 2015,21460
Thu Apr 09 09:28:23 CDT 2015,21443
Thu Apr 09 09:28:27 CDT 2015,21433
Thu Apr 09 09:28:33 CDT 2015,21449
Thu Apr 09 09:28:37 CDT 2015,21458
Thu Apr 09 09:28:40 CDT 2015,21447
Thu Apr 09 09:28:43 CDT 2015,21450
Thu Apr 09 09:28:46 CDT 2015,21448
Thu Apr 09 09:28:49 CDT 2015,21445
Thu Apr 09 09:28:52 CDT 2015,21444
Thu Apr 09 09:28:55 CDT 2015,21446
Thu Apr 09 09:28:58 CDT 2015,21440
Thu Apr 09 09:29:02 CDT 2015,21438
Thu Apr 09 09:29:05 CDT 2015,21436
Thu Apr 09 09:29:08 CDT 2015,21346
Thu Apr 09 09:29:10 CDT 2015,21359
Thu Apr 09 09:29:14 CDT 2015,21339
Thu Apr 09 09:29:17 CDT 2015,21368
Thu Apr 09 09:29:22 CDT 2015,21378
Thu Apr 09 09:29:24 CDT 2015,21398
Thu Apr 09 09:29:27 CDT 2015,21395
Thu Apr 09 09:29:31 CDT 2015,21397
Thu Apr 09 09:29:34 CDT 2015,21389
Thu Apr 09 09:29:38 CDT 2015,21391
Thu Apr 09 09:29:41 CDT 2015,21389
Thu Apr 09 09:29:44 CDT 2015,21399
Thu Apr 09 09:29:47 CDT 2015,21399
Thu Apr 09 09:29:51 CDT 2015,21396
Thu Apr 09 09:29:54 CDT 2015,21400
Thu Apr 09 09:29:57 CDT 2015,21398
Thu Apr 09 09:29:59 CDT 2015,21389
Thu Apr 09 09:30:03 CDT 2015,21384
Thu Apr 09 09:30:06 CDT 2015,21385
Thu Apr 09 09:30:10 CDT 2015,21392
Thu Apr 09 09:30:12 CDT 2015,21396
Thu Apr 09 09:30:15 CDT 2015,21412
Thu Apr 09 09:30:18 CDT 2015,21414
Thu Apr 09 09:30:21 CDT 2015,21412
Thu Apr 09 09:30:25 CDT 2015,21410
Thu Apr 09 09:30:28 CDT 2015,21370
Thu Apr 09 09:30:31 CDT 2015,21399
Thu Apr 09 09:30:35 CDT 2015,21400
Thu Apr 09 09:30:38 CDT 2015,21402
Thu Apr 09 09:30:41 CDT 2015,21401
Thu Apr 09 09:30:44 CDT 2015,21396
Thu Apr 09 09:30:47 CDT 2015,21399
Thu Apr 09 09:30:50 CDT 2015,21402
Thu Apr 09 09:30:52 CDT 2015,21608
Thu Apr 09 09:30:58 CDT 2015,21892
Thu Apr 09 09:31:01 CDT 2015,22249
Thu Apr 09 09:31:02 CDT 2015,21668
Thu Apr 09 09:31:13 CDT 2015,21416
Thu Apr 09 09:31:21 CDT 2015,21442
Thu Apr 09 09:31:27 CDT 2015,21823
Thu Apr 09 09:31:38 CDT 2015,21813
Thu Apr 09 09:31:41 CDT 2015,21830
Thu Apr 09 09:31:47 CDT 2015,21926
Thu Apr 09 09:31:53 CDT 2015,21914
Thu Apr 09 09:31:57 CDT 2015,21966
Thu Apr 09 09:31:59 CDT 2015,21952
Thu Apr 09 09:32:02 CDT 2015,21885
Thu Apr 09 09:32:05 CDT 2015,21889
Thu Apr 09 09:32:09 CDT 2015,21886
Thu Apr 09 09:32:13 CDT 2015,21829
Thu Apr 09 09:32:16 CDT 2015,21835
Thu Apr 09 09:32:19 CDT 2015,21854
Thu Apr 09 09:32:22 CDT 2015,21714
Thu Apr 09 09:32:25 CDT 2015,21696
Thu Apr 09 09:32:29 CDT 2015,21695
Thu Apr 09 09:32:32 CDT 2015,21699
Thu Apr 09 09:32:36 CDT 2015,21697
Thu Apr 09 09:32:40 CDT 2015,21682
Thu Apr 09 09:32:43 CDT 2015,21678
Thu Apr 09 09:32:46 CDT 2015,21683
Thu Apr 09 09:32:49 CDT 2015,21690
Thu Apr 09 09:32:53 CDT 2015,21715
Thu Apr 09 09:32:56 CDT 2015,21714
Thu Apr 09 09:33:00 CDT 2015,21693
Thu Apr 09 09:33:04 CDT 2015,21677
Thu Apr 09 09:33:08 CDT 2015,21592
Thu Apr 09 09:33:12 CDT 2015,21578
Thu Apr 09 09:33:16 CDT 2015,21608
Thu Apr 09 09:33:19 CDT 2015,21690
Thu Apr 09 09:33:25 CDT 2015,21664
Thu Apr 09 09:33:28 CDT 2015,21790
Thu Apr 09 09:33:36 CDT 2015,21771
Thu Apr 09 09:33:39 CDT 2015,21754
Thu Apr 09 09:33:47 CDT 2015,21763
Thu Apr 09 09:33:51 CDT 2015,21767
Thu Apr 09 09:33:57 CDT 2015,21784
Thu Apr 09 09:34:00 CDT 2015,21769
Thu Apr 09 09:34:06 CDT 2015,21733
Thu Apr 09 09:34:15 CDT 2015,21633
Thu Apr 09 09:34:19 CDT 2015,21347
Thu Apr 09 09:34:26 CDT 2015,21641
Thu Apr 09 09:34:32 CDT 2015,21643
Thu Apr 09 09:34:35 CDT 2015,21572
Thu Apr 09 09:34:37 CDT 2015,21631
Thu Apr 09 09:34:39 CDT 2015,21603
Thu Apr 09 09:34:41 CDT 2015,21621
Thu Apr 09 09:34:44 CDT 2015,21642
Thu Apr 09 09:34:47 CDT 2015,21633
Thu Apr 09 09:34:49 CDT 2015,21632
Thu Apr 09 09:34:51 CDT 2015,21621
Thu Apr 09 09:34:54 CDT 2015,21645
Thu Apr 09 09:35:01 CDT 2015,21909
Thu Apr 09 09:35:04 CDT 2015,21886
Thu Apr 09 09:35:06 CDT 2015,21970
Thu Apr 09 09:35:09 CDT 2015,21954
Thu Apr 09 09:35:12 CDT 2015,21974
Thu Apr 09 09:35:14 CDT 2015,21951
Thu Apr 09 09:35:17 CDT 2015,21960
Thu Apr 09 09:35:20 CDT 2015,21777
Thu Apr 09 09:35:23 CDT 2015,21845
Thu Apr 09 09:35:26 CDT 2015,21818
Thu Apr 09 09:35:29 CDT 2015,21811
Thu Apr 09 09:35:46 CDT 2015,21699
Thu Apr 09 09:35:50 CDT 2015,21699
Thu Apr 09 09:35:58 CDT 2015,21824
Thu Apr 09 09:36:09 CDT 2015,21782
Thu Apr 09 09:36:14 CDT 2015,21835
Thu Apr 09 09:36:21 CDT 2015,21847
Thu Apr 09 09:36:27 CDT 2015,21830
Thu Apr 09 09:36:30 CDT 2015,21808
Thu Apr 09 09:36:35 CDT 2015,21853
Thu Apr 09 09:36:40 CDT 2015,21889
Thu Apr 09 09:36:43 CDT 2015,21831
Thu Apr 09 09:36:45 CDT 2015,21864
Thu Apr 09 09:36:47 CDT 2015,21870
Thu Apr 09 09:36:50 CDT 2015,21859
Thu Apr 09 09:36:53 CDT 2015,21823
Thu Apr 09 09:36:56 CDT 2015,21843
Thu Apr 09 09:36:59 CDT 2015,21803
Thu Apr 09 09:37:01 CDT 2015,21822
Thu Apr 09 09:37:04 CDT 2015,21820
Thu Apr 09 09:37:06 CDT 2015,21809
Thu Apr 09 09:37:08 CDT 2015,21790
Thu Apr 09 09:37:11 CDT 2015,21817
Thu Apr 09 09:37:13 CDT 2015,21755
Thu Apr 09 09:37:17 CDT 2015,21816
Thu Apr 09 09:37:19 CDT 2015,21754
Thu Apr 09 09:37:22 CDT 2015,21762
Thu Apr 09 09:37:25 CDT 2015,21805
Thu Apr 09 09:37:29 CDT 2015,21700
Thu Apr 09 09:37:40 CDT 2015,21684
Thu Apr 09 09:37:50 CDT 2015,21623
Thu Apr 09 09:38:26 CDT 2015,21709
Thu Apr 09 09:38:43 CDT 2015,21870
Thu Apr 09 09:39:13 CDT 2015,21537
Thu Apr 09 09:39:26 CDT 2015,21420
Thu Apr 09 09:39:31 CDT 2015,21522
Thu Apr 09 09:39:38 CDT 2015,21459
Thu Apr 09 09:39:52 CDT 2015,21526
Thu Apr 09 09:39:58 CDT 2015,21433
Thu Apr 09 09:40:04 CDT 2015,21388
Thu Apr 09 09:40:09 CDT 2015,21537
Thu Apr 09 09:40:28 CDT 2015,21530
Thu Apr 09 09:41:00 CDT 2015,21588
Thu Apr 09 09:41:05 CDT 2015,21629
Thu Apr 09 09:41:12 CDT 2015,21609
Thu Apr 09 09:41:19 CDT 2015,21610
Thu Apr 09 09:41:26 CDT 2015,21582
Thu Apr 09 09:41:35 CDT 2015,21584
Thu Apr 09 09:41:44 CDT 2015,21584
Thu Apr 09 09:41:48 CDT 2015,21598
Thu Apr 09 09:41:50 CDT 2015,21583
Thu Apr 09 09:41:55 CDT 2015,21584
Thu Apr 09 09:41:58 CDT 2015,21585
Thu Apr 09 09:42:02 CDT 2015,21589
Thu Apr 09 09:42:04 CDT 2015,21580
Thu Apr 09 09:42:08 CDT 2015,21574
Thu Apr 09 09:42:11 CDT 2015,21593
Thu Apr 09 09:42:12 CDT 2015,21605
Thu Apr 09 09:42:15 CDT 2015,21608
Thu Apr 09 09:42:18 CDT 2015,21616
Thu Apr 09 09:42:19 CDT 2015,21609
Thu Apr 09 09:42:21 CDT 2015,21592
Thu Apr 09 09:42:25 CDT 2015,21575
Thu Apr 09 09:42:33 CDT 2015,21571
Thu Apr 09 09:42:40 CDT 2015,21718
Thu Apr 09 09:42:42 CDT 2015,21707
Thu Apr 09 09:42:50 CDT 2015,21674
Thu Apr 09 09:42:54 CDT 2015,21714
Thu Apr 09 09:42:57 CDT 2015,21707
Thu Apr 09 09:43:01 CDT 2015,21705
Thu Apr 09 09:43:06 CDT 2015,21697
Thu Apr 09 09:43:09 CDT 2015,21685
Thu Apr 09 09:43:12 CDT 2015,21666
Thu Apr 09 09:43:15 CDT 2015,21661
Thu Apr 09 09:43:19 CDT 2015,21664
Thu Apr 09 09:43:23 CDT 2015,21664
Thu Apr 09 09:43:27 CDT 2015,21606
Thu Apr 09 09:43:29 CDT 2015,21648
Thu Apr 09 09:44:00 CDT 2015,21600
Thu Apr 09 09:44:05 CDT 2015,21590
Thu Apr 09 09:44:12 CDT 2015,21574
Thu Apr 09 09:44:16 CDT 2015,21853
Thu Apr 09 09:44:23 CDT 2015,21809
Thu Apr 09 09:44:31 CDT 2015,22041
Thu Apr 09 09:44:35 CDT 2015,23039
Thu Apr 09 09:44:38 CDT 2015,23078
Thu Apr 09 09:44:52 CDT 2015,22859
Thu Apr 09 09:45:11 CDT 2015,22998
Thu Apr 09 09:45:21 CDT 2015,22983
Thu Apr 09 09:45:54 CDT 2015,23819
Thu Apr 09 09:45:58 CDT 2015,23877
Thu Apr 09 09:46:07 CDT 2015,23241
Thu Apr 09 09:46:13 CDT 2015,23157
Thu Apr 09 09:46:22 CDT 2015,22825
Thu Apr 09 09:46:40 CDT 2015,22951
Thu Apr 09 09:46:57 CDT 2015,23011
Thu Apr 09 09:47:04 CDT 2015,23008
Thu Apr 09 09:47:09 CDT 2015,23017
Thu Apr 09 09:47:13 CDT 2015,23034
Thu Apr 09 09:47:18 CDT 2015,23036
Thu Apr 09 09:47:24 CDT 2015,23017
Thu Apr 09 09:47:27 CDT 2015,23051
Thu Apr 09 09:47:30 CDT 2015,23074
Thu Apr 09 09:47:35 CDT 2015,23055
Thu Apr 09 09:47:47 CDT 2015,24515
Thu Apr 09 09:47:54 CDT 2015,23196
Thu Apr 09 09:48:00 CDT 2015,23770
Thu Apr 09 09:48:03 CDT 2015,23833
Thu Apr 09 09:48:06 CDT 2015,23866
Thu Apr 09 09:48:09 CDT 2015,23906
Thu Apr 09 09:48:13 CDT 2015,23896
Thu Apr 09 09:48:16 CDT 2015,23911
Thu Apr 09 09:48:19 CDT 2015,23812
Thu Apr 09 09:48:20 CDT 2015,23684
Thu Apr 09 09:48:23 CDT 2015,23863
Thu Apr 09 09:48:26 CDT 2015,23837
Thu Apr 09 09:48:33 CDT 2015,24116
Thu Apr 09 09:48:36 CDT 2015,24160
Thu Apr 09 09:48:39 CDT 2015,24135
Thu Apr 09 09:48:42 CDT 2015,24110
Thu Apr 09 09:48:47 CDT 2015,24122
Thu Apr 09 09:48:53 CDT 2015,24279
Thu Apr 09 09:48:59 CDT 2015,24413
Thu Apr 09 09:49:01 CDT 2015,24418
Thu Apr 09 09:49:04 CDT 2015,24369
Thu Apr 09 09:49:07 CDT 2015,24311
Thu Apr 09 09:49:08 CDT 2015,24259
Thu Apr 09 09:49:19 CDT 2015,23814
Thu Apr 09 09:49:28 CDT 2015,24466
Thu Apr 09 09:49:47 CDT 2015,21792
Thu Apr 09 09:49:55 CDT 2015,22944
Thu Apr 09 09:50:29 CDT 2015,21728
Thu Apr 09 09:51:00 CDT 2015,24506
Thu Apr 09 09:51:14 CDT 2015,24504
Thu Apr 09 09:51:19 CDT 2015,24516
Thu Apr 09 09:51:35 CDT 2015,24505
Thu Apr 09 09:51:42 CDT 2015,24493
Thu Apr 09 09:51:55 CDT 2015,24494
Thu Apr 09 09:52:04 CDT 2015,24498
Thu Apr 09 09:52:10 CDT 2015,23823
Thu Apr 09 09:52:33 CDT 2015,24505
Thu Apr 09 09:52:38 CDT 2015,24513
Thu Apr 09 09:52:51 CDT 2015,24489
Thu Apr 09 09:53:02 CDT 2015,24509
Thu Apr 09 09:53:12 CDT 2015,24461
Thu Apr 09 09:53:21 CDT 2015,24411
Thu Apr 09 09:53:31 CDT 2015,24522
Thu Apr 09 09:53:42 CDT 2015,24504
Thu Apr 09 09:53:46 CDT 2015,24513
Thu Apr 09 09:53:54 CDT 2015,24501
Thu Apr 09 09:53:58 CDT 2015,24518
Thu Apr 09 09:54:01 CDT 2015,24498
Thu Apr 09 09:54:06 CDT 2015,24498
Thu Apr 09 09:54:08 CDT 2015,24503
Thu Apr 09 09:54:11 CDT 2015,24498
Thu Apr 09 09:54:14 CDT 2015,24499
Thu Apr 09 09:54:17 CDT 2015,24499
Thu Apr 09 09:54:20 CDT 2015,24503
